02/10/2025 10:53:07 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
02/10/2025 10:53:07 : 233019505 | Upload Foto | <ul style='left: 0px; top: 0px;'></ul> | select * from trx_file where VID='SCM2018000100030002820' | 
02/10/2025 11:21:13 : 233019505 | Update | Task Manager | UPDATE trTask SET IdProject=@IdProject, TanggalTask=@TanggalTask, NamaTask=@NamaTask, NamaTeknisi=@NamaTeknisi, TglMulai=@TglMulai, TglSelesai=@TglSelesai, DeskripsiPermasalahan=@DeskripsiPermasalahan, IdStatusTask=@IdStatusTask, IdUserManager='233019505', CatatanKoordinator='maintenance gas yah', CatatanManager='gass yah', NamaKoordinator='Yan Supriyatna', IdStatusManager=@IdStatusManager, TglStatusManager=GETDATE(), AlamatPengaduan='jl. dato tonggara 1 rt.07 rw. o11 kramat jati jakarta timur' WHERE NoTask=@NoTask | 
02/10/2025 11:43:54 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
02/10/2025 11:43:54 : 235311104 | Upload Foto | <ul style='left: 0px; top: 0px;'><li style='width: 200px; text-align:center'><a href=UploadFoto/IMG_20200311_121250.jpg><img src=UploadFoto/IMG_20200311_121250.jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>adaptor Good</b></label><p>adaptor Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/IMG_20200311_121250.jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/IMG_20200311_121250.jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_124234(PM)___[map].jpg><img src=UploadFoto/20200311_124234(PM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Tampak antena depan</b></label><p>Tampak antena depan</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114909(AM)___[map].jpg><img src=UploadFoto/20200311_114909(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Kabel Out Good</b></label><p>Kabel Out Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_115134(AM)___[map].jpg><img src=UploadFoto/20200311_115134(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Lnb Good</b></label><p>Lnb Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;</ul> | select * from trx_file where VID='SCM201900010008000037' | 
02/10/2025 11:44:44 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
02/10/2025 11:44:45 : 235311104 | Upload Foto | <ul style='left: 0px; top: 0px;'><li style='width: 200px; text-align:center'><a href=UploadFoto/IMG_20200311_121250.jpg><img src=UploadFoto/IMG_20200311_121250.jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>adaptor Good</b></label><p>adaptor Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/IMG_20200311_121250.jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/IMG_20200311_121250.jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_124234(PM)___[map].jpg><img src=UploadFoto/20200311_124234(PM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Tampak antena depan</b></label><p>Tampak antena depan</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114909(AM)___[map].jpg><img src=UploadFoto/20200311_114909(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Kabel Out Good</b></label><p>Kabel Out Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_115134(AM)___[map].jpg><img src=UploadFoto/20200311_115134(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Lnb Good</b></label><p>Lnb Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;</ul> | select * from trx_file where VID='SCM201900010008000037' | 
02/10/2025 11:54:37 : System | ExecuteQuery | Error converting data type varchar to numeric. | select * from mshub where id='' | 
02/10/2025 11:54:37 : 233019505 | Upload Foto | <ul style='left: 0px; top: 0px;'><li style='width: 200px; text-align:center'><a href=UploadFoto/IMG_20200311_121250.jpg><img src=UploadFoto/IMG_20200311_121250.jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>adaptor Good</b></label><p>adaptor Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/IMG_20200311_121250.jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/IMG_20200311_121250.jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_124234(PM)___[map].jpg><img src=UploadFoto/20200311_124234(PM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Tampak antena depan</b></label><p>Tampak antena depan</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114909(AM)___[map].jpg><img src=UploadFoto/20200311_114909(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Kabel Out Good</b></label><p>Kabel Out Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_115134(AM)___[map].jpg><img src=UploadFoto/20200311_115134(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Lnb Good</b></label><p>Lnb Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;</ul> | select * from trx_file where VID='SCM201900010008000037' | 
02/10/2025 11:56:18 : 235311104 | Upload Foto | <ul style='left: 0px; top: 0px;'><li style='width: 200px; text-align:center'><a href=UploadFoto/IMG_20200311_121250.jpg><img src=UploadFoto/IMG_20200311_121250.jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>adaptor Good</b></label><p>adaptor Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/IMG_20200311_121250.jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/IMG_20200311_121250.jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_124234(PM)___[map].jpg><img src=UploadFoto/20200311_124234(PM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Tampak antena depan</b></label><p>Tampak antena depan</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_124234(PM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114909(AM)___[map].jpg><img src=UploadFoto/20200311_114909(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Kabel Out Good</b></label><p>Kabel Out Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114909(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_115134(AM)___[map].jpg><img src=UploadFoto/20200311_115134(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Lnb Good</b></label><p>Lnb Good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_115134(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114857(AM)___[map].jpg><img src=UploadFoto/20200311_114857(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Buc good</b></label><p>Buc good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114857(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;<li style='width: 200px; text-align:center'><a href=UploadFoto/20200311_114915(AM)___[map].jpg><img src=UploadFoto/20200311_114915(AM)___[map].jpg style='max-height:200px;max-width:150px;min-height:200px;min-width:100px;'></a><label style='color:Black'><b>Fedhorn good</b></label><p>Fedhorn good</p><center><a class='label label-success' style='width:50%; align:center' href='editfoto.aspx?order=PM&id=43460&VID=SCM201900010008000037&NoTask=100001&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Edit</a></center><center><a class='label label-danger' onclick='if (!UserCustomerConfirmation()) return false;' style='width:50%; align:center' href='createdetiltask.aspx?id=43460&VID=SCM201900010008000037&NoTask=100001&status=delete&filename=UploadFoto/20200311_114915(AM)___[map].jpg'>Delete</a></center></li> &nbsp;&nbsp;</ul> | select * from trx_file where VID='SCM201900010008000037' | 
